train/loss,epoch,train/recon_error,step,val/loss,val/recon_error
2.2097434997558594,0,1.0072699785232544,49,,
1.7326364517211914,0,0.6956532001495361,99,,
,0,,128,4.6402411460876465,0.8191688060760498
